2025-12-12 01:32:56,950 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 01:32:56,950 - INFO - __main__ - Pipeline started.
2025-12-12 01:32:56,950 - INFO - __main__ - Loading and splitting data from data/twitter_training.csv
2025-12-12 01:32:58,560 - INFO - __main__ - Tokenizing datasets.
2025-12-12 01:33:02,311 - INFO - __main__ - Starting model training.
2025-12-12 02:54:16,028 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 02:54:16,028 - INFO - __main__ - Pipeline started.
2025-12-12 02:54:16,029 - INFO - __main__ - Loading and splitting data from data/twitter_training.csv
2025-12-12 02:54:17,567 - INFO - __main__ - Tokenizing datasets.
2025-12-12 02:54:21,732 - INFO - __main__ - Starting model training.
2025-12-12 03:03:35,881 - INFO - __main__ - Training completed. Saving tokenizer to ./models/distilbert_finetuned
2025-12-12 03:03:35,894 - INFO - __main__ - Starting evaluation on test split.
2025-12-12 03:03:35,894 - INFO - src.evaluate - Running evaluation on test set...
2025-12-12 03:04:07,444 - INFO - src.evaluate - Test Accuracy: 0.8307
2025-12-12 03:04:39,054 - INFO - src.evaluate - Classification report on test set:
              precision    recall  f1-score   support

    Negative       0.84      0.87      0.86      3255
     Neutral       0.82      0.77      0.79      2656
    Positive       0.83      0.84      0.83      2957

    accuracy                           0.83      8868
   macro avg       0.83      0.83      0.83      8868
weighted avg       0.83      0.83      0.83      8868

2025-12-12 03:04:39,055 - INFO - __main__ - Pipeline execution completed successfully.
2025-12-12 04:02:59,923 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 04:02:59,924 - INFO - __main__ - Pipeline started.
2025-12-12 04:02:59,924 - INFO - __main__ - Loading and splitting data from C:\Users\anas2\OneDrive\Desktop\sentiment analysis\sentiment_analysis\data\twitter_training.csv
2025-12-12 04:03:01,338 - INFO - __main__ - Tokenizing datasets.
2025-12-12 04:03:05,366 - INFO - __main__ - Starting model training.
2025-12-12 04:27:40,050 - INFO - __main__ - Training completed. Saving tokenizer to ./models/distilbert_finetuned
2025-12-12 04:27:40,061 - INFO - __main__ - Starting evaluation on test split.
2025-12-12 04:27:40,061 - INFO - src.evaluate - Running evaluation on test set...
2025-12-12 04:28:05,127 - INFO - src.evaluate - Test Accuracy: 0.9159
2025-12-12 04:28:30,212 - INFO - src.evaluate - Classification report on test set:
              precision    recall  f1-score   support

    Negative       0.93      0.92      0.93      3255
     Neutral       0.92      0.90      0.91      2656
    Positive       0.90      0.93      0.91      2957

    accuracy                           0.92      8868
   macro avg       0.92      0.92      0.92      8868
weighted avg       0.92      0.92      0.92      8868

2025-12-12 04:28:30,213 - INFO - __main__ - Starting model pruning and fine-tuning.
2025-12-12 04:36:53,381 - INFO - __main__ - Pruning and fine-tuning completed.
2025-12-12 04:36:53,381 - INFO - __main__ - Starting final evaluation on test split after pruning.
2025-12-12 04:36:53,381 - INFO - src.evaluate - Running evaluation on test set...
2025-12-12 04:37:18,419 - INFO - src.evaluate - Test Accuracy: 0.9168
2025-12-12 04:37:43,442 - INFO - src.evaluate - Classification report on test set:
              precision    recall  f1-score   support

    Negative       0.91      0.94      0.92      3255
     Neutral       0.91      0.91      0.91      2656
    Positive       0.93      0.91      0.92      2957

    accuracy                           0.92      8868
   macro avg       0.92      0.92      0.92      8868
weighted avg       0.92      0.92      0.92      8868

2025-12-12 04:37:43,444 - INFO - __main__ - Final evaluation completed.
2025-12-12 04:37:43,444 - INFO - __main__ - Pipeline execution completed successfully.
2025-12-12 16:25:25,811 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 16:25:26,081 - INFO - src.api - Model and tokenizer loaded successfully from ./models/distilbert_finetuned
2025-12-12 16:25:58,847 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,089 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,090 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,092 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,100 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,101 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,101 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,102 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:01,102 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,198 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,202 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,203 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,204 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,227 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,240 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,241 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,251 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,254 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,274 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,275 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,279 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,280 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,282 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,283 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,284 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,284 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,285 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,286 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:03,287 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,303 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,303 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,304 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,314 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,314 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,335 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,365 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,399 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,403 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,408 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,409 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,416 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,418 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,418 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,421 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,422 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,422 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,423 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,427 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:05,431 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,427 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,431 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,438 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,444 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,453 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,457 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,468 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,492 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,512 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,534 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,544 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,545 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,545 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,548 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,550 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,552 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,552 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,557 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,557 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:26:07,560 - INFO - src.api - Prediction - text: I really love this service, it works great and fast! | label: Positive | confidence: 0.9993
2025-12-12 16:46:19,024 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 16:46:19,025 - INFO - __main__ - Pipeline started.
2025-12-12 16:46:23,980 - INFO - __main__ - Loading and splitting data from data/twitter_training.csv
2025-12-12 16:46:25,496 - INFO - __main__ - Tokenizing datasets.
2025-12-12 16:46:28,996 - INFO - __main__ - Starting model training.
2025-12-12 16:59:01,119 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 16:59:01,120 - INFO - __main__ - Pipeline started.
2025-12-12 16:59:01,120 - INFO - __main__ - Training baseline model (Logistic Regression with TF-IDF)...
2025-12-12 16:59:06,070 - INFO - __main__ - Baseline model training completed.
2025-12-12 16:59:06,071 - INFO - __main__ - Loading and splitting data from data/twitter_training.csv
2025-12-12 16:59:07,566 - INFO - __main__ - Tokenizing datasets.
2025-12-12 16:59:11,024 - INFO - __main__ - Starting model training.
2025-12-12 17:05:39,602 - INFO - root - Logging configured. Writing to logs\training.log
2025-12-12 17:05:39,602 - INFO - __main__ - Pipeline started.
2025-12-12 17:05:39,602 - INFO - __main__ - Training baseline model (Logistic Regression with TF-IDF)...
2025-12-12 17:05:44,629 - INFO - src.train_baseline -               precision    recall  f1-score   support

           0       0.85      0.90      0.88      4404
           1       0.86      0.80      0.83      3454
           2       0.86      0.86      0.86      3966

    accuracy                           0.86     11824
   macro avg       0.86      0.85      0.85     11824
weighted avg       0.86      0.86      0.86     11824

2025-12-12 17:05:44,651 - INFO - __main__ - Baseline model training completed.
2025-12-12 17:05:44,652 - INFO - __main__ - Loading and splitting data from data/twitter_training.csv
2025-12-12 17:05:46,133 - INFO - __main__ - Tokenizing datasets.
2025-12-12 17:05:49,514 - INFO - __main__ - Starting model training.
